Year,JobTitle,count,mean,std,min,25%,50%,75%,max
2011,SIGNAL AND SYSTEMS ENGINEER,1.0,51450.12,,51450.12,51450.12,51450.12,51450.12,51450.12
2011,SOCIAL WORK SPECIALIST,23.0,61000.959130434785,23620.08163715684,1182.5,65258.524999999994,71026.99,73155.9,74537.95
2011,SOCIAL WORK SUPERVISOR,17.0,70725.73117647058,13455.70702113228,38650.09,76208.73,76477.69,77888.64,78599.55
2011,SOCIAL WORKER,41.0,34005.87536585366,22595.70826240385,970.5,12284.72,42118.68,52363.92,60874.81
2011,SOFT FLOOR COVERER,7.0,21947.505714285715,21649.801909742622,1909.79,12274.835,18539.22,19886.690000000002,68860.48
2011,SOFT FLOOR COVERER SUPERVISOR,1.0,91260.1,,91260.1,91260.1,91260.1,91260.1,91260.1
2011,SPECIAL ASSISTANT III,2.0,35159.535,22373.615160998233,19339.0,27249.2675,35159.535,43069.8025,50980.07
2011,SPECIAL ASSISTANT XIV,1.0,673.8,,673.8,673.8,673.8,673.8,673.8
2011,SPECIAL ASSISTANT XV,1.0,85913.46,,85913.46,85913.46,85913.46,85913.46,85913.46
2011,SPECIAL ASSISTANT XVI,1.0,132242.5,,132242.5,132242.5,132242.5,132242.5,132242.5
2011,SPECIAL ASSISTANT XVIII,1.0,61683.49,,61683.49,61683.49,61683.49,61683.49,61683.49
2011,SPECIAL ASSISTANT XXII,2.0,101060.81999999999,139589.83653695136,2355.9,51708.36,101060.81999999999,150413.28,199765.74
2011,SPECIAL EXAMINER,15.0,1201.2599999999998,1936.9744556432038,162.44,275.16,492.96,1332.12,7855.23
2011,SPECIAL NURSE,1402.0,31325.07594151213,31884.447763181728,39.32,7457.445000000001,20311.48,45691.025,163191.79
2011,SPECIALIST IN AGING II,2.0,79739.795,0.9687362902222774,79739.11,79739.4525,79739.795,79740.1375,79740.48
2011,SPEECH PATHOLOGIST,15.0,49902.81999999999,32226.985057060047,1598.19,21280.63,60606.44,72446.59,95076.05
2011,STABLE ATTENDANT,4.0,48485.5625,4990.399172313272,43374.91,44621.027500000004,48813.225000000006,52677.76,52940.89
2011,STAGE ELECTRICIAN,22.0,17933.565454545456,30159.91876635339,275.2,585.55,3156.9,20896.8275,100233.58
2011,"STATION AGENT, MUNICIPAL RAILWAY",52.0,94206.5128846154,26348.16968644597,8153.41,79127.3525,97961.215,114107.6025,133481.76
2011,STATION OFFICER,9.0,74272.45333333334,3767.2481496544638,67437.27,73941.18,74588.59,76627.4,79419.01
2011,STATIONARY ENGINEER,226.0,73722.05955752212,29031.436033467166,974.75,66026.2375,82954.945,90310.60250000001,157045.01
2011,"STATIONARY ENGINEER, SEWAGE PLANT",158.0,78017.14506329114,29432.876283564066,162.66,77220.8825,89461.22,95369.68,105421.14
2011,"STATIONARY ENGINEER, WATER TREATMENT PLANT",47.0,65892.20382978724,39712.689347612846,0.0,23646.445,88874.07,96225.485,107559.15
2011,STATISTICIAN,1.0,72088.99,,72088.99,72088.99,72088.99,72088.99,72088.99
2011,STEAMFITTER,16.0,95485.67624999999,16899.77516022265,38497.54,93650.95,97211.09,100062.8025,120617.94
2011,STEAMFITTER ASSISTANT SUPERVISOR,2.0,111585.535,10262.855898259993,104328.6,107957.0675,111585.535,115214.0025,118842.47
2011,STOREKEEPER,35.0,43250.69485714286,18099.149633854813,3788.5,35214.61,51381.29,53333.555,70606.21
2011,STORES AND EQUIPMENT ASSISTANT SUPERVISOR,2.0,37927.8,39960.018418414176,9671.8,23799.8,37927.8,52055.8,66183.8
2011,STREET ENVIRONMENTAL SERVICES OPERATIONS SUPERVI,10.0,91833.30499999998,13763.353156863297,57589.82,90305.765,91761.805,99091.665,107960.29
2011,STREET INSPECTION SUPERVISOR,2.0,95982.20999999999,163.76593052279821,95866.41,95924.31,95982.20999999999,96040.11,96098.01
2011,STREET INSPECTOR,19.0,69901.4694736842,23099.488894620223,1825.1,69463.535,71387.0,86619.63,91864.56
2011,STREET REPAIR SUPERVISOR II,3.0,74406.45,46622.34677674538,23793.3,53810.005000000005,83826.71,99713.025,115599.34
2011,STRUCTURAL ENGINEER,5.0,133300.08,71.43119486611134,133172.3,133332.0,133332.02,133332.02,133332.06
2011,STUDENT DESIGN TRAINEE 1/ARC-ENG-PLNG,113.0,12093.992035398229,7729.689032633382,34.59,7423.06,10318.31,15734.4,44790.93
2011,STUDENT DESIGN TRAINEE 2/ARC-ENG-PLNG,62.0,14021.555000000002,8192.768362173356,421.97,9248.627499999999,12528.779999999999,19588.86,46115.48
2011,STUDENT DESIGN TRAINEE 3/ARC-ENG-PLNG,64.0,14596.94328125,8805.261482468211,379.13,7779.555,13928.205,21203.5425,38556.23
2011,SUPERINTENDENT OF WATER TREATMENT FACILITIES,2.0,126707.1,9638.756382116944,119891.47,123299.285,126707.1,130114.91500000001,133522.73
2011,SUPERIOR COURT JUDGE,53.0,14415.891886792451,5079.657911170736,1626.92,11289.92,13523.84,19473.92,22573.52
2011,SUPERVISING ADULT PROBATION OFFICER,13.0,92342.40538461538,14417.449869707434,47818.79,92781.35,94984.75,99267.02,104404.9
2011,SUPERVISING AUDITOR,9.0,83983.47111111111,28127.873177247355,13658.51,86468.33,91680.8,102174.36,103969.07
2011,SUPERVISING BIOLOGIST,5.0,111916.758,1540.988562066568,109525.32,111809.76,111811.1,112790.82,113646.79
2011,SUPERVISING BUILDING AND GROUNDS PATROL OFFICER,3.0,42553.59333333333,23359.64792254441,15580.28,35780.994999999995,55981.71,56040.25,56098.79
2011,SUPERVISING CHEMIST,13.0,81694.20384615386,40987.87819082318,1657.36,75226.8,98049.72,106492.07,124933.22
2011,SUPERVISING CLINICAL PSYCHOLOGIST,3.0,86761.48666666666,25752.434547221612,57632.68,76889.77,96146.86,101325.89,106504.92
2011,SUPERVISING COURT ADMINISTRATIVE SECRETARY,1.0,86707.26,,86707.26,86707.26,86707.26,86707.26,86707.26
2011,SUPERVISING ELECTRONIC MAINTENANCE TECHNICIAN,4.0,124315.07999999999,14059.865408737036,115279.67,116029.5725,118429.88,126715.38750000001,145120.89
2011,SUPERVISING PARTS STOREKEEPER,1.0,105972.13,,105972.13,105972.13,105972.13,105972.13,105972.13
2011,SUPERVISING PHARMACIST,7.0,154313.37714285712,6577.40035579588,142094.03,152653.39,153473.19,158965.84,161387.96
2011,SUPERVISING PHYSICIAN SPECIALIST,22.0,163997.27909090908,57147.23230560163,3787.01,169501.67,190858.885,193532.65,219712.35
2011,"SUPERVISING PROBATION OFFICER, JUVENILE COURT",6.0,83217.88166666667,39777.01784047236,2193.92,97120.6325,98279.79000000001,99267.19750000001,104223.21
2011,SUPERVISING PURCHASER,5.0,99124.414,36062.39445808653,35032.8,111495.51,113452.01,113530.72,122111.03
2011,SUPERVISING WASTEWATER CONTROL INSPECTOR,2.0,111127.19,10016.959515102371,104044.13,107585.66,111127.19,114668.72,118210.25
2011,SUPERVISING WELFARE FRAUD INVESTIGATOR,1.0,93878.75,,93878.75,93878.75,93878.75,93878.75,93878.75
2011,"SUPERVISOR, TRAFFIC AND STREET SIGNS",3.0,87534.18333333333,2193.9816703959355,85259.12,86482.815,87706.51,88671.715,89636.92
2011,SUPPLY ROOM ATTENDENT,1.0,46854.36,,46854.36,46854.36,46854.36,46854.36,46854.36
2011,SURGICAL PROCEDURES TECHNICIAN,16.0,59546.701875,27294.330825002766,7654.34,52946.235,60632.285,78740.16,96691.22
2011,SURVEY ASSISTANT II,8.0,67479.89624999999,16311.597495134678,30017.38,68274.06999999999,73601.60500000001,75692.025,80406.38
2011,SURVEY ASSISTNAT I,16.0,49653.829375,26599.98556718668,2124.0,22489.8075,66779.43,67500.9725,76650.01
2011,SURVEY ASSOCIATE,14.0,67578.23857142856,31858.43802147022,7147.86,52069.61,85918.26999999999,87191.0725,101954.68
2011,SWIMMING INSTRUCTOR/POOL LIFEGUARD,119.0,13343.585798319327,13124.061662132332,4.17,4347.1849999999995,9798.91,16684.985,49229.41
2011,SWITCH REPAIRER,8.0,83065.425,14505.016691671099,65055.49,75434.3175,82845.73000000001,86843.545,111511.38
2011,TELECOMMUNICATIONS TECHNICIAN SUPERVISOR,1.0,145519.27,,145519.27,145519.27,145519.27,145519.27,145519.27
2011,TELEPHONE OPERATOR,8.0,46260.81875,5821.420415390628,33248.31,45478.08,47261.275,50215.08,51546.01
2011,TESTING TECHNICIAN,61.0,2308.2942622950823,3287.775279136567,122.91,359.96,1261.95,3110.59,18267.87
2011,TILE SETTER,3.0,51257.10666666667,38004.61032468868,7373.6,40201.395000000004,73029.19,73198.86,73368.53
2011,"TRACK MAINTENANCE SUPERINTENDENT,MUNICIPAL RAILWAY",1.0,92314.64,,92314.64,92314.64,92314.64,92314.64,92314.64
2011,TRACK MAINTENANCE WORKER,33.0,67249.43939393939,29444.120023006497,56.0,62831.23,75187.44,84712.18,108420.01
2011,TRACK MAINTENANCE WORKER SUPERVISOR I,8.0,116465.32375000001,33466.559640309584,68370.16,94067.365,111028.09,140521.95,168912.31
2011,TRAF SIGNAL ELECTRICIAN SUP I,1.0,117996.26,,117996.26,117996.26,117996.26,117996.26,117996.26
2011,TRAF SIGNAL ELECTRICIAN SUP II,1.0,118989.65,,118989.65,118989.65,118989.65,118989.65,118989.65
2011,TRAFFIC HEARING OFFICER,1.0,129613.02,,129613.02,129613.02,129613.02,129613.02,129613.02
2011,TRAFFIC SIGN MANAGER,1.0,99775.01,,99775.01,99775.01,99775.01,99775.01,99775.01
2011,TRAFFIC SIGNAL ELECTRICIAN,17.0,106942.85764705883,9214.5117044248,82869.94,102744.06,108404.76,113187.68,123044.69
2011,TRAFFIC SIGNAL OPERATOR,1.0,21788.7,,21788.7,21788.7,21788.7,21788.7,21788.7
2011,TRAFFIC SURVEY TECHNICIAN,13.0,61297.32538461538,17628.75985727093,5066.02,65102.63,66247.8,66443.87,75457.75
2011,TRAIN CONTROLLER,17.0,132175.09882352944,38937.28933993317,15885.44,113548.79,144501.93,153280.52,185610.57
2011,TRAINING COORDINATOR,1.0,93815.8,,93815.8,93815.8,93815.8,93815.8,93815.8
2011,TRAINING OFFICER,20.0,71808.981,20777.200063456676,1577.5,70821.5125,82239.98,82240.0,85419.31
2011,TRAINING TECHNICIAN,1.0,82567.29,,82567.29,82567.29,82567.29,82567.29,82567.29
2011,TRANSCRIBER TYPIST,8.0,49225.7,6753.587386499543,35465.85,47058.545,53224.435,53539.4,53539.4
2011,TRANSIT CAR CLEANER,82.0,71320.76268292683,27158.81905320836,4403.47,64055.945,70702.92,84188.16500000001,138255.46
2011,TRANSIT CAR CLEANER ASSISTANT SUPERVISOR,9.0,77680.6588888889,20131.62978167965,43936.04,67376.86,76567.18,95294.34,103551.2
2011,TRANSIT FARE INSPECTOR,42.0,55579.43214285714,19231.61757463291,2118.6,54424.435,63957.365,68162.14,72864.05
2011,TRANSIT INFORMATION CLERK,4.0,59938.5825,5238.111013793524,52298.84,59122.985,61630.345,62445.9425,64194.8
2011,TRANSIT MANAGER I,8.0,107142.5625,4901.198313741388,101335.0,103856.86750000001,105791.58,109610.89499999999,114344.05
2011,TRANSIT MANAGER II,12.0,108125.84666666668,29847.787240725334,17129.57,115458.3925,117168.8,121035.45,124005.36
2011,TRANSIT OPERATIONS SPECIALIST,7.0,133334.85571428572,51526.53187968888,44239.4,108481.925,134951.75,172241.91999999998,192705.15
2011,TRANSIT OPERATOR,2388.0,61742.636352596324,31209.68134387399,0.0,38794.9425,70132.27,83705.625,148711.28
2011,TRANSIT PAINT SHOP SUPERVISOR I,1.0,131457.05,,131457.05,131457.05,131457.05,131457.05,131457.05
2011,TRANSIT PLANNER II,11.0,68192.31272727273,12701.274907649304,37824.8,65934.6,71464.88,76778.515,80024.0
2011,TRANSIT PLANNER III,12.0,86885.69750000001,24041.357138058847,11956.0,93620.47,94848.3,94878.05500000001,99556.56
2011,TRANSIT PLANNER IV,15.0,107561.69133333334,8620.534205889584,85020.98,103004.785,112492.18,112551.095,113546.02
2011,TRANSIT POWER LINE SUPERVISOR I,6.0,126820.66833333333,14717.26234806925,107965.38,115231.2525,128076.85,138740.7425,143560.17
2011,TRANSIT POWER LINE WORKER,18.0,117162.10333333333,12547.839013683966,96876.74,106019.54500000001,117348.975,125138.4,140786.68
2011,TRANSIT POWER LINE WORKER SUPERVISOR II,1.0,135806.52,,135806.52,135806.52,135806.52,135806.52,135806.52
2011,TRANSIT SUPERVISOR,199.0,114900.45517587938,44266.778632296606,1769.28,94624.43,112830.66,141924.935,230239.98
2011,TRANSIT TRAFFIC CHECKER,7.0,56437.33,23015.47664051373,4530.8,62537.925,63741.76,66493.20999999999,68726.48
2011,TRANSMISSION AND DISTRIBUTION LINE WORKER,14.0,84801.45571428572,46139.38790215191,5373.79,43096.192500000005,101731.45499999999,121147.4875,140455.72
2011,TRANSMISSION LINE SUPERVISOR I,3.0,139001.08666666667,23925.893354682354,114240.95,127504.215,140767.48,151381.155,161994.83
2011,TRANSPORTATION SAFETY SPECIALIST,9.0,117380.06111111112,6966.789673424631,108024.16,111814.24,116772.36,122446.14,127243.39
2011,TREASURER,1.0,160257.08,,160257.08,160257.08,160257.08,160257.08,160257.08
2011,TREE TOPPER,24.0,66006.685,19588.13055243094,3576.36,67419.845,73836.33,76597.015,79653.82
2011,TREE TOPPER SUPERVISOR I,8.0,85541.3375,7795.153393300134,74829.93,81201.5375,83327.18,90591.23,97199.24
2011,TREE TOPPER SUPERVISOR II,1.0,82303.6,,82303.6,82303.6,82303.6,82303.6,82303.6
2011,TRIAL DELAY REDUCTION COORDINATOR,1.0,84303.02,,84303.02,84303.02,84303.02,84303.02,84303.02
2011,TRUCK DRIVER,182.0,65671.68478021979,25011.41897297184,161.94,54714.5775,76012.61499999999,81836.73749999999,108734.69
2011,UNDERSHERIFF,2.0,108600.955,67030.5620891728,61203.19,84902.07250000001,108600.955,132299.8375,155998.72
2011,UNIT CLERK,80.0,49419.81725,16994.726095347673,1555.38,49156.3925,56572.72,58095.4375,78844.57
2011,URBAN FORESTRY INSPECTOR,6.0,37441.95333333333,28439.614588719498,810.53,14542.1775,43284.115,61356.7475,64930.47
2011,UTILITY ANALYST,12.0,64017.311666666676,12255.702096287361,38305.12,59115.2425,67472.815,71641.08499999999,78751.61
2011,UTILITY PLUMBER,65.0,84395.21538461538,32976.33717597727,710.74,78637.7,93364.02,106648.87,129157.11
2011,UTILITY PLUMBER APPRENTICE,8.0,92194.6325,29479.160393249596,21444.64,96783.01250000001,101978.33,107788.2,109219.63
2011,UTILITY PLUMBER SUPERVISOR I,29.0,128942.9344827586,12342.007272575403,99522.13,121937.26,125905.52,140024.13,148347.15
2011,UTILITY PLUMBER SUPERVISOR II,9.0,134510.15444444443,24281.983991731457,86257.32,119042.13,140907.05,148962.91,165861.37
2011,UTILITY SPECIALIST,52.0,99764.52288461536,27407.28370370479,2879.93,94125.515,113213.88,117097.5675,127001.6
2011,VENDOR,51.0,21828.586666666666,17191.695582208366,63.65,6889.475,16060.89,37996.18,60371.27
2011,VETERNIARY LABORATORY TECHNOLOGIST,1.0,39310.31,,39310.31,39310.31,39310.31,39310.31,39310.31
2011,VICTIM & WITNESS TECHNICIAN,1.0,51311.86,,51311.86,51311.86,51311.86,51311.86,51311.86
2011,VICTIM/WITNESS INVESTIGATOR I,15.0,58012.99666666667,6242.11786010928,39669.78,57426.455,61014.55,61648.34,62753.02
2011,VICTIM/WITNESS INVESTIGATOR II,8.0,64988.52625,8456.842227582749,44135.23,67205.67749999999,67709.2,68719.2175,68749.26
2011,VICTIM/WITNESS INVESTIGATOR III,11.0,78487.96818181819,4278.85918794442,68919.4,77103.4,80666.63,80666.67,82226.63
2011,VOLUNTEER/OUTREACH COORDINATOR,8.0,60416.955,17149.31946703509,22520.84,56483.74,68411.0,69514.9975,74205.99
2011,WAREHOUSE WORKER,1.0,3369.71,,3369.71,3369.71,3369.71,3369.71,3369.71
2011,WASTEWATER CONTROL INSPECTOR,9.0,81344.54222222221,10191.46981311795,61743.94,74158.24,84399.61,87582.64,91842.89
2011,WATER AND POWER MAINTENANCE SUPERVISOR I,3.0,100161.54666666668,9796.283383841721,89298.4,96080.0,102861.6,105593.12,108324.64
2011,WATER CONSERVATION ADMINISTRATOR,4.0,100557.7625,2455.7159026561553,98324.08,98739.895,100123.35,101941.2175,103660.27
2011,WATER CONSTRUCTION AND MAINTENANCE SUPERINTENDENT,2.0,150352.685,5401.496777602479,146533.25,148442.9675,150352.685,152262.4025,154172.12
2011,WATER METER REPAIRER,6.0,71752.03333333333,1770.56100627645,69160.5,70913.8725,71851.60500000001,72484.01250000001,74352.38
2011,WATER OPERATIONS ANALYST,11.0,107587.20545454546,9355.05321981266,84423.16,106174.69,110110.02,110229.18,123512.98
2011,WATER QUALITY TECHNICIAN I/II,32.0,62157.3734375,17758.268920013576,9665.49,53179.285,66264.445,73961.20499999999,85179.44
2011,WATER QUALITY TECHNICIAN III,9.0,55968.794444444444,26159.9441162219,1060.0,39037.79,64513.16,79477.0,79477.02
2011,WATER SERVICE INSPECTOR,28.0,86373.47785714285,19838.56191261023,1810.8,77756.9575,90880.635,91887.985,117739.45
2011,WATERSHED FORESTER MANAGER,2.0,92877.545,32.32185096803133,92854.69,92866.1175,92877.545,92888.9725,92900.4
2011,WATERSHED KEEPER,22.0,63108.5559090909,6260.1660153649345,43286.32,61106.677500000005,62961.71000000001,64790.795,74751.59
2011,WATERSHED KEEPER SUPERVISOR,3.0,70496.99666666666,7752.1514990635515,63815.19,66247.255,68679.32,73837.9,78996.48
2011,WATERSHED WORKER (SEASONAL),30.0,7488.975666666666,3272.9411719374566,1380.0,6067.95,7045.965,8183.137500000001,17479.8
2011,WELDER,10.0,86182.77,40192.22445295607,6311.81,80601.4525,95638.32999999999,111873.7075,127556.81
2011,WELFARE FRAUD INVESTIGATOR,6.0,61835.27166666667,38333.15239707761,308.7,41429.557499999995,85547.86499999999,86231.9475,86423.77
2011,WHARFINGER I,1.0,65259.48,,65259.48,65259.48,65259.48,65259.48,65259.48
2011,WHARFINGER II,3.0,57837.85333333333,25994.814801391323,27930.0,49257.415,70584.83,72791.78,74998.73
2011,WINDOW CLEANER,18.0,56245.84888888889,13666.383355018552,14681.43,54387.835,57173.505000000005,66029.04999999999,69614.1
2011,WINDOW CLEANER SUPERVISOR,1.0,68160.8,,68160.8,68160.8,68160.8,68160.8,68160.8
2011,WIRE ROPE CABLE MAINTENANCE MECHANIC,8.0,145073.4925,77793.17012182895,93563.5,107922.36,115912.92,140652.5375,332343.61
2011,WIRE ROPE CABLE MAINTENANCE SUPERVISOR,1.0,199628.97,,199628.97,199628.97,199628.97,199628.97,199628.97
2011,WORKER'S COMPENSATION ADJUSTER,21.0,73943.9580952381,3853.4450488239986,59859.85,75005.61,75268.7,75629.64,76052.98
2011,WORKER'S COMPENSATION SUPERVISOR I,5.0,91020.726,3839.0524031888403,85277.39,89363.29,92344.78,92833.54,95284.63
2011,X-RAY LABORATORY AIDE,26.0,52705.88038461538,19760.943417398772,5343.69,51729.915,60333.125,64305.285,85077.4
2011,"YOUTH COMMISSION ADVISOR, BOARD OF SUPERVISORS",1.0,53632.87,,53632.87,53632.87,53632.87,53632.87,53632.87
2011,ZOO CURATOR,1.0,66686.56,,66686.56,66686.56,66686.56,66686.56,66686.56
2012,ASR Senior Office Specialist,17.0,59096.91176470588,5698.716178392985,48742.05,54944.25,58202.06,65440.1,65824.07
2012,ASR-Office Assistant,11.0,40788.17272727273,14272.120024770036,7898.88,34710.99,46930.61,52633.28,53538.61
2012,Account Clerk,85.0,46066.71776470588,13710.046528841487,2023.0,44671.11,52914.5,53538.55,63194.81
2012,Accountant I,3.0,66632.71666666666,1422.646673434181,65091.49,66001.245,66911.0,67403.33,67895.66
2012,Accountant II,72.0,63847.613055555565,14864.061315967396,1667.4,60338.0175,67131.01000000001,74165.01,76715.07
2012,Accountant III,88.0,78010.13568181818,19727.639377028827,198.07,76936.3075,83368.65,89648.0,103766.03
2012,Accountant IV,54.0,86903.40388888888,30003.414846744286,7957.72,86140.83,103766.0,103766.02,111735.12
2012,Accountant Intern,26.0,51229.603076923086,12769.188651827733,1639.34,54492.5,54686.36,54890.1,56355.49
2012,Acupuncturist,1.0,71748.5,,71748.5,71748.5,71748.5,71748.5,71748.5
2012,"Adm, SFGH Medical Center",1.0,264364.82,,264364.82,264364.82,264364.82,264364.82,264364.82
2012,Admin Analyst 3,3.0,40703.76666666667,29357.17660759858,8300.32,28291.4,48282.48,56905.490000000005,65528.5
2012,Administrative Analyst,112.0,68772.69348214286,17174.366309008252,12720.4,64845.015,76497.505,79724.53,98419.02
2012,Administrative Analyst I,1.0,5415.77,,5415.77,5415.77,5415.77,5415.77,5415.77
2012,Administrative Analyst II,2.0,52377.32,9807.58519719304,45442.31,48909.815,52377.32,55844.825,59312.33
2012,Administrative Engineer,10.0,102431.06599999999,45910.472485235674,6459.2,71061.9125,130896.42000000001,133198.065,138134.52
2012,Administrative Services Mgr,2.0,93612.2,736.5224232839121,93091.4,93351.79999999999,93612.2,93872.6,94133.0
2012,Admission Attendant,48.0,24338.303125000002,17087.63003998297,1915.5,7983.2575,21012.120000000003,40480.145000000004,57630.6
2012,Agricultural Inspector,2.0,57826.45,1798.6250928973493,56554.63,57190.53999999999,57826.45,58462.36,59098.27
2012,Airport Communications Disp,27.0,82375.72148148148,17791.920430227852,23249.04,81564.38,88522.63,90754.33,102645.13
2012,Airport Economic Planner,13.0,113077.91923076923,3159.5419140160757,104364.7,114399.75,114400.07,114400.69,115920.09
2012,Airport Electrician,17.0,105565.89,18148.81291294144,56149.69,100995.12,109296.61,115381.46,141791.31
2012,Airport Electrician Supervisor,2.0,116187.18,1728.720516509257,114964.79,115575.985,116187.18,116798.375,117409.57
2012,Airport Emerg Planning Coord,3.0,62983.63666666666,32429.100418661525,28503.74,48039.125,67574.51,80223.58499999999,92872.66
2012,Airport Mechanical Maint Sprv,1.0,149192.28,,149192.28,149192.28,149192.28,149192.28,149192.28
2012,Airport Noise Abatement Spec,2.0,67515.885,3840.1060097932213,64800.52,66158.2025,67515.885,68873.5675,70231.25
2012,Airport Operations Supervisor,12.0,100093.27,14673.251093018951,66839.98,95260.8125,100051.94,109419.14749999999,123543.83
2012,Airport Property Specialist 1,12.0,87888.08083333333,14467.760609738441,45755.19,86117.1725,93872.47,96291.1,97876.1
2012,Airport Safety Officer,45.0,76375.67222222222,37885.253635225454,3080.83,49239.02,90514.99,101556.88,120388.89
2012,Airports Communications Sprv,2.0,93525.71,695.9486361794246,93033.6,93279.655,93525.71,93771.76500000001,94017.82
2012,Anesthetist,23.0,147754.46956521738,80325.42465624875,18981.78,66469.8,178041.78,215289.735,249803.78
2012,Animal Care Asst Supv,1.0,57617.15,,57617.15,57617.15,57617.15,57617.15,57617.15
2012,Animal Care Attendant,18.0,35946.43222222222,19743.944645916883,2380.59,17131.6575,38714.825,55508.8275,57132.49
2012,Animal Care Supervisor,1.0,79632.28,,79632.28,79632.28,79632.28,79632.28,79632.28
2012,Animal Control Officer,15.0,41169.41666666667,25206.382121919236,1346.1,22733.824999999997,51640.47,62823.535,65541.96
2012,Animal Control Supervisor,1.0,6627.0,,6627.0,6627.0,6627.0,6627.0,6627.0
2012,Animal Health Technician,3.0,13341.980000000001,17956.629411131144,1784.2,2998.4449999999997,4212.69,19120.870000000003,34029.05
2012,Animal Keeper,4.0,61607.925,5141.754011492579,54237.7,60012.99249999999,63419.854999999996,65014.787500000006,65354.29
2012,Apprentice Gardener,26.0,27945.679230769238,12918.672586776376,1099.42,16476.5825,29608.934999999998,33141.27250000001,50617.49
2012,Apprentice Stationary Engineer,9.0,63200.93,8968.418210740954,52172.93,56923.14,62721.45,66791.57,81615.12
2012,"Aprntc Statnry Eng, Sew Plant",15.0,62981.488000000005,25809.015656598487,9618.69,45448.14,71758.35,83698.95,92227.88
2012,"AprntcStatnry Eng,WtrTreatPlnt",4.0,77481.42749999999,6912.051298948212,69084.23,74349.0575,77535.36,80667.73,85770.76
2012,Aquatics Facility Asst Supv,9.0,37390.15777777778,15603.662468990075,8494.3,28543.7,37649.28,52275.16,53684.56
2012,Aquatics Facility Supervisor,8.0,69680.19,1214.4747392891445,68772.9,69134.36499999999,69264.1,69612.94,72602.88
2012,Arborist Technician,25.0,70007.68,9059.0281343995,49322.16,67690.6,73068.97,77189.73,80808.63
2012,Arborist Technician Supervisor,7.0,88268.83285714286,4692.779897106884,84464.16,84875.295,87462.65,89318.18,97568.07
2012,Arborist Technician Supv II,1.0,86887.03,,86887.03,86887.03,86887.03,86887.03,86887.03
2012,Architect,13.0,116968.64846153847,32206.38858692502,17337.2,123747.03,123747.05,123747.09,160953.04
2012,Architectural Administrator,4.0,108934.20000000001,37.73334069493353,108877.6,108934.1875,108953.05,108953.0625,108953.1
2012,Architectural Assistant 1,8.0,59787.86,9524.976162108906,40280.77,57742.700000000004,60510.175,64763.255000000005,72722.0
2012,Architectural Assistant 2,17.0,66095.05294117646,18669.547238446477,29055.52,54537.5,76007.33,80171.0,80171.07
2012,Architectural Associate 1,11.0,94483.48090909091,27441.292754967817,42768.9,88791.22,91936.11,93022.61499999999,161265.04
2012,Architectural Associate 2,18.0,104974.31111111112,20584.949865105158,33788.05,106912.0025,106912.07500000001,108010.935,143079.42
2012,"Area Sprv Parks, Squares & Fac",1.0,94496.46,,94496.46,94496.46,94496.46,94496.46,94496.46
2012,Arts Program Assistant,13.0,31403.447692307698,23224.18546246641,7074.71,12290.69,16832.0,57775.89,64622.52
2012,Asphalt Finisher,13.0,54241.076923076915,15051.479212997298,25730.32,51151.74,53411.23,65260.01,70494.75
2012,Asphalt Finisher Supervisor 1,9.0,76371.88444444444,24362.428447382925,13046.72,78099.71,82457.83,87518.6,92891.59
2012,Asphalt Plant Supervisor 1,1.0,97806.77,,97806.77,97806.77,97806.77,97806.77,97806.77
2012,Asphalt Worker,19.0,46979.20210526315,17045.163423501494,15674.01,31273.515,47919.23,61118.125,70805.55
2012,Assessment Clerk,21.0,33326.821904761906,16724.066218853783,3473.94,18492.61,42583.5,45709.0,53538.54
2012,Assessor,1.0,166009.51,,166009.51,166009.51,166009.51,166009.51,166009.51
2012,Assessor-Recorder Office Spec,8.0,57649.57000000001,2383.129555095869,52914.52,57002.89,58216.57,59401.5575,60001.53
2012,Assistant Chief Attorney 1,22.0,175700.47454545452,36311.438751212074,62600.15,189769.075,190250.02,190250.0675,194234.5
2012,Assistant Chief Attorney 2,7.0,176763.73714285714,53267.20261329753,56217.65,192856.3,196175.06,199746.94,199746.97
2012,Assistant Const Inspector,13.0,63205.11153846154,19231.988789272353,34180.9,50339.11,66633.42,77514.24,90567.42
2012,Assistant Cook,7.0,20504.00142857143,22921.019321780775,4860.32,6902.344999999999,8345.19,28569.274999999998,59379.26
2012,Assistant Counselor,4.0,62337.3125,7628.320436004136,50910.64,62075.244999999995,65865.56,66127.6275,66707.49
2012,Assistant Deputy Chief 2,5.0,266246.406,54747.738128598336,184534.66,243352.46,281442.58,294212.55,327689.78
2012,"Assistant Director, Probate",1.0,40918.51,,40918.51,40918.51,40918.51,40918.51,40918.51
2012,Assistant Health Educator,8.0,62904.5475,16786.404078945852,36938.0,49097.68,74165.03,74445.0425,75685.01
2012,Assistant Industrial Hygienist,1.0,81770.0,,81770.0,81770.0,81770.0,81770.0,81770.0
2012,Assistant Inspector,1.0,179345.02,,179345.02,179345.02,179345.02,179345.02,179345.02
2012,Assistant Inspector 2,4.0,159835.12,11274.823769836357,147133.3,152727.0175,159714.865,166822.96750000003,172777.45
2012,Assistant Inspector 3,11.0,160636.12,17154.553040826217,142982.38,148587.83000000002,151384.8,173952.43,191849.31
2012,Assistant Law Librarian,1.0,117638.92,,117638.92,117638.92,117638.92,117638.92,117638.92
